From,To,Relation,Relation_details,Actor_A_OCgroupmemberships,Actor_B_OCgroupmemberships
237,1148,Associate/Friendship,associate,G9,G9
11,237,Co-Offenders,assualt,G9,G9
218,237,Co-Offenders,cocaine network,G9,G9
237,1148,Co-Offenders,,G9,G9
237,1770,Co-Offenders,same cell,G9,G9
11,237,Formal Criminal Organization,,G9,G9
218,237,Formal Criminal Organization,Ch2,G9,G9
237,1770,Formal Criminal Organization,,G9,G9
237,1770,Legitimate,executive,G9,G9
237,460,Co-Offenders,cocaine network,G9,"G9, G38"
237,1771,Co-Offenders,cocaine network,G9,"G9, G38"
244,2194,Co-Offenders,bt have trafficked  cocaine,"G4, G5, G6, G7","G8, G29, G72"
247,992,Co-Offenders,btb supported by 248,G97,NONE
250,251,Kinship,Spouse,NONE,NONE
252,253,Kinship,Siblings,NONE,NONE
252,1075,Kinship,Spouse,NONE,NONE
252,1075,Legitimate,director /officer,NONE,NONE
254,255,Co-Offenders,cocaine & meth transportation,G1,G1
254,1185,Co-Offenders,bt have supplied cocaine,G1,G1
254,1518,Co-Offenders,assault conspiracy,G1,G1
254,255,Formal Criminal Organization,member/ hangaround Ch1,G1,G1
254,1185,Formal Criminal Organization,Ch1,G1,G1
254,1518,Formal Criminal Organization,Ch1,G1,G1
254,255,Kinship,Father/Son,G1,G1
254,711,Co-Offenders,cocaine &  meth,G1,"G1, G3"
254,711,Formal Criminal Organization,Ch1,G1,"G1, G3"
254,2062,Co-Offenders,assault conspiracy,G1,"G1, G6"
254,2062,Formal Criminal Organization,Ch1 former,G1,"G1, G6"
255,285,Co-Offenders,arrested together,G1,NONE
261,611,Co-Offenders,property used by 612 in dealing crack,G2,NONE
275,913,Associate/Friendship,former associate,G68,NONE
275,913,Co-Offenders,cross border marihuana smuggling,G68,NONE
275,1151,Associate/Friendship,former associate,G68,NONE
275,1151,Co-Offenders,cross border marihuana smuggling,G68,NONE
275,1911,Associate/Friendship,former associate,G68,G107
275,1911,Co-Offenders,flew marihuana into the US,G68,G107
275,733,Legitimate,btb flying a helicopter,G68,G68
277,1739,Negative/Enemies,Feud,NONE,NONE
277,573,Negative/Enemies,Feud,NONE,G127
279,1698,Co-Offenders,stock manipulations &  money laundering,"G8, G14","G8, G14"
279,1698,Formal Criminal Organization,,"G8, G14","G8, G14"
279,1698,Legitimate,director,"G8, G14","G8, G14"
279,1708,Legitimate,director,"G8, G14","G8, G14, G21"
279,679,Co-Offenders,cocaine importation & distribution,"G8, G14","G8, G14, G80"
279,679,Formal Criminal Organization,Ch1 former,"G8, G14","G8, G14, G80"
279,679,Legitimate,director,"G8, G14","G8, G14, G80"
281,2048,Co-Offenders,btb involved in “chop shop”,G69,G69
281,2048,Legitimate,lives on 282 property,G69,G69
283,1592,Co-Offenders,partner in trafficking  large quantities of firearms,"G48, G56","G48, G56"
283,1592,Formal Criminal Organization,,"G48, G56","G48, G56"
283,993,Co-Offenders,firearms supplied,"G48, G56",G56
215,291,Co-Offenders,bt sell cocaine,G63,G63
291,789,Co-Offenders,bt sell cocaine,G63,G63
298,299,Kinship,brother,G110,NONE
298,300,Kinship,brother,G110,NONE
298,301,Kinship,Father/Son,G110,NONE
65,302,Co-Offenders,btb operating under control of 66,NONE,NONE
303,2032,Co-Offenders,btb selling cocaine,NONE,NONE
303,304,Kinship,brother/ sister,G53,NONE
304,1226,Associate/Friendship,Associate,G53,"G10, G26, G90"
304,1226,Co-Offenders,cocaine,G53,"G10, G26, G90"
304,883,Co-Offenders,cocaine & marihuana,G53,G53
304,912,Co-Offenders,cocaine & marihuana,G53,G53
304,1127,Co-Offenders,cocaine & marihuana,G53,G53
304,1238,Co-Offenders,cocaine & marihuana,G53,G53
304,1263,Co-Offenders,cocaine & marihuana,G53,G53
306,698,Co-Offenders,drugs,G54,G54
306,1046,Co-Offenders,drugs,G54,G54
306,1400,Co-Offenders,drugs,G54,G54
306,1866,Co-Offenders,drugs,G54,G54
27,306,Co-Offenders,Same Cell,G54,G54
28,306,Co-Offenders,Same Cell,G54,G54
306,433,Co-Offenders,Same Cell,G54,G54
306,540,Co-Offenders,Same Cell,G54,G54
306,1046,Legitimate,Director,G54,G54
28,306,Legitimate,former director,G54,G54
310,312,Kinship,btb Cousins,NONE,NONE
310,313,Kinship,btb Cousins,NONE,NONE
310,314,Kinship,btb Cousins,NONE,NONE
310,315,Co-Offenders,Drugs,NONE,NONE
310,315,Kinship,btb related,NONE,NONE
310,611,Co-Offenders,Drugs,NONE,NONE
310,1507,Associate/Friendship,Boyfriend /Girlfriend,NONE,NONE
310,1507,Co-Offenders,"Cocaine, heroin, Ecstasy",NONE,NONE
310,541,Kinship,Former Spouse,NONE,G2
310,1923,Associate/Friendship,Associate,NONE,G40
311,722,Kinship,btb Great-Uncle/Great-Niece,NONE,NONE
311,1748,Kinship,btb Uncle/Niece,NONE,NONE
311,312,Kinship,Spouse,NONE,NONE
313,314,Kinship,Family,NONE,NONE
320,930,Co-Offenders,"Marihuana, cocaine, extortion, prostitution, B&E",G180,G180
320,930,Formal Criminal Organization,,G180,G180
322,1610,Co-Offenders,money laundering,NONE,NONE
329,333,Co-Offenders,bt sell cocaine,G138,NONE
329,1022,Co-Offenders,meth production,G138,G138
329,1062,Co-Offenders,meth production,G138,G138
329,1062,Formal Criminal Organization,,G138,G138
329,2172,Co-Offenders,bt supply cocaine,G138,"G138, G140"
329,2172,Formal Criminal Organization,,G138,"G138, G140"
342,2051,Associate/Friendship,Associate,NONE,G167
315,343,Co-Offenders,Meth,NONE,NONE
347,1836,Legitimate,travelled together to the US,G112,G112
346,350,Associate/Friendship,Associate,G132,NONE
346,350,Kinship,Uncle/Nephew,G132,NONE
67,351,Associate/Friendship,Associate,"G121, G122",NONE
117,351,Co-Offenders,Same Cell,"G121, G122",G122
199,351,Co-Offenders,Same Cell,"G121, G122",G122
272,351,Co-Offenders,Same Cell,"G121, G122",G122
349,351,Co-Offenders,Same Cell,"G121, G122",G122
351,807,Co-Offenders,Same Cell,"G121, G122",G122
351,1629,Co-Offenders,Same Cell,"G121, G122",G122
351,1632,Co-Offenders,Same Cell,"G121, G122",G122
351,1801,Co-Offenders,Same Cell,"G121, G122",G122
351,743,Co-Offenders,Same Cell,"G121, G122","G122, G186"
351,502,Associate/Friendship,Associate,"G121, G122",G123
351,503,Associate/Friendship,Associate,"G121, G122",G123
353,1943,Co-Offenders,counterfeit drivers licences,G55,G139
323,353,Co-Offenders,Same Cell,G55,G55
327,353,Co-Offenders,Same Cell,G55,G55
339,353,Co-Offenders,Same Cell,G55,G55
353,380,Co-Offenders,Same Cell,G55,G55
353,1078,Co-Offenders,Same Cell,G55,G55
353,1079,Co-Offenders,Same Cell,G55,G55
353,1097,Co-Offenders,Same Cell,G55,G55
353,1116,Co-Offenders,Same Cell,G55,G55
353,1229,Co-Offenders,Same Cell,G55,G55
353,1230,Co-Offenders,Same Cell,G55,G55
353,1234,Co-Offenders,Same Cell,G55,G55
353,1235,Co-Offenders,Same Cell,G55,G55
353,1891,Co-Offenders,Same Cell,G55,G55
353,1902,Co-Offenders,Same Cell,G55,G55
353,1942,Co-Offenders,Same Cell,G55,G55
353,2139,Co-Offenders,Same Cell,G55,G55
353,2140,Co-Offenders,Same Cell,G55,G55
353,2142,Co-Offenders,Same Cell,G55,G55
353,2157,Co-Offenders,Same Cell,G55,G55
353,2139,Legitimate,former employee,G55,G55
353,1097,Legitimate,part of the now-defunct business,G55,G55
353,1116,Legitimate,part of the now-defunct business,G55,G55
353,2140,Legitimate,part of the now-defunct business,G55,G55
38,353,Co-Offenders,Same Cell,G55,"G55, G60, G107"
38,353,Legitimate,part of the now-defunct business,G55,"G55, G60, G107"
353,2165,Co-Offenders,Same Cell,G55,"G55, G82"
353,2165,Legitimate,part of the now-defunct business,G55,"G55, G82"
29,358,Co-Offenders,"Extortion, attempted kidnapping",G161,NONE
358,724,Co-Offenders,"Extortion, attempted kidnapping",G161,NONE
358,1362,Co-Offenders,"Ecstasy, extortion, money laundering, etc.",G161,G161
358,1715,Co-Offenders,"Ecstasy, extortion, money laundering, etc.",G161,G161
358,1821,Co-Offenders,"Ecstasy, extortion, money laundering, etc.",G161,G161
358,1362,Kinship,Former Spouse,G161,G161
358,1821,Negative/Enemies,Beaten for unpaid debt,G161,G161
360,631,Co-Offenders,MDMA,NONE,NONE
360,831,Co-Offenders,MDMA,NONE,NONE
360,2143,Co-Offenders,MDMA,NONE,NONE
362,1702,Legitimate,"Real estate sale; coworkers,",NONE,NONE
362,1405,Associate/Friendship,btb associates,NONE,G73
365,366,Kinship,Brothers,G157,G157
367,1773,Associate/Friendship,Associate,G157,NONE
367,368,Associate/Friendship,Associate,G157,G157
367,748,Associate/Friendship,Associate,G157,G157
367,1312,Associate/Friendship,Associate,G157,G157
367,1835,Associate/Friendship,Associate,G157,G157
367,2184,Associate/Friendship,Associate,G157,G157
367,368,Co-Offenders,"Shoulder surfing, Theft",G157,G157
367,748,Co-Offenders,"Shoulder surfing, Theft",G157,G157
367,1312,Co-Offenders,"Shoulder surfing, Theft",G157,G157
367,1835,Co-Offenders,"Leaders; ""Shoulder surfing"", Theft",G157,G157
367,2184,Co-Offenders,"Shoulder surfing, Theft",G157,G157
101,373,Co-Offenders,Dial-a-doping,G179,G179
387,1160,Co-Offenders,ephedrine/ cocaine smuggling,"G136, G152",NONE
324,387,Co-Offenders,ephedrine/ cocaine smuggling,"G136, G152",G140
389,515,Associate/Friendship,Associate,G130,NONE
389,960,Associate/Friendship,Associate,G130,NONE
389,960,Co-Offenders,involved in a gang-style beating,G130,NONE
389,1012,Associate/Friendship,Associate,G130,NONE
389,1100,Associate/Friendship,Associate,G130,NONE
389,1444,Associate/Friendship,Associate,G130,NONE
389,2007,Associate/Friendship,Associate,G130,NONE
389,390,Co-Offenders,Same Cell,G130,G130
389,391,Co-Offenders,Same Cell,G130,G130
398,784,Co-Offenders,marihuana/ cocaine,G30,G30
398,1793,Co-Offenders,marihuana/ cocaine,G30,G30
398,1360,Co-Offenders,marihuana/ cocaine,G30,G98
52,400,Associate/Friendship,Associate,G56,NONE
52,400,Co-Offenders,electronic card skimming,G56,NONE
400,426,Associate/Friendship,Associate,G56,NONE
400,426,Co-Offenders,grow rips & home invasions,G56,NONE
400,1172,Associate/Friendship,Associate,G56,NONE
400,1179,Associate/Friendship,Associate,G56,NONE
400,1415,Associate/Friendship,Associate,G56,NONE
283,400,Co-Offenders,illegal trafficking of firearms,G56,"G48, G56"
400,1592,Co-Offenders,illegal trafficking of firearms,G56,"G48, G56"
400,1025,Co-Offenders,firearms,G56,G56
400,1177,Co-Offenders,firearms,G56,G56
400,2052,Co-Offenders,firearms,G56,G56
134,400,Co-Offenders,firearms supplied,G56,G56
400,1500,Co-Offenders,main firearms supplier,G56,G56
400,2109,Co-Offenders,weapons converted to fully automatic,G56,G56
406,734,Legitimate,partners,G107,G107
55,408,Co-Offenders,convicted of weapons possession & smuggling,G70,G70
219,411,Associate/Friendship,Associate,G168,NONE
219,411,Co-Offenders,"marihuana, cocaine, & ephedrine",G168,NONE
411,2069,Negative/Enemies,Attempted Murder,G168,NONE
411,1514,Associate/Friendship,Associate,G168,G123
48,411,Co-Offenders,"drugs, stock manipulation, extortion, money laundering, etc.",G168,G168
411,412,Co-Offenders,"drugs, stock manipulation, extortion, money laundering, etc.",G168,G168
411,413,Co-Offenders,"drugs, stock manipulation, extortion, money laundering, etc.",G168,G168
411,415,Co-Offenders,"drugs, stock manipulation, extortion, money laundering, etc.",G168,G168
411,1560,Co-Offenders,"drugs, stock manipulation, extortion, money laundering, etc.",G168,G168
411,2194,Associate/Friendship,Associate,G168,"G8, G29, G72"
51,411,Associate/Friendship,Associate,G168,"G8, G9, G10, G24"
414,1698,Legitimate,btb past owner,G27,"G8, G14"
417,1577,Co-Offenders,btb providing drugs,G83,G20
225,417,Co-Offenders,drug supplier,G83,G83
417,2013,Co-Offenders,drug supplier,G83,G83
417,550,Co-Offenders,drug supplier,G83,"G83, G106"
417,1570,Co-Offenders,arrested for trafficking drugs,G83,G99
429,430,Kinship,Spouse,NONE,NONE
436,1845,Co-Offenders,routine exports of marihuana,G49,G49
436,1621,Associate/Friendship,associate,G49,"G49, G99"
436,1621,Co-Offenders,routine exports of marihuana,G49,"G49, G99"
436,1832,Co-Offenders,routine exports of marihuana,G49,G51
438,1250,Co-Offenders,btb working together re marihuana drop,G47,G47
438,594,Co-Offenders,btb working together re marihuana drop,G47,"G47, G84"
456,2017,Negative/Enemies,shot by 2020,G110,NONE
456,457,Co-Offenders,Same Cell,G110,G110
456,457,Formal Criminal Organization,,G110,G110
456,457,Kinship,brother,G110,G110
457,941,Negative/Enemies,fight,G110,NONE
459,1524,Co-Offenders,Insurance fraud,G165,NONE
459,1919,Co-Offenders,Insurance fraud,G165,G165
461,1382,Associate/Friendship,btb associate,G58,G72
463,1868,Co-Offenders,Mortgage Fraud,NONE,NONE
463,464,Kinship,Spouse,NONE,NONE
65,476,Co-Offenders,btb Operating under control of 66,NONE,NONE
486,487,Formal Criminal Organization,,G184,G184
486,487,Kinship,Brothers,G184,G184
485,487,Formal Criminal Organization,,G184,G184
487,488,Formal Criminal Organization,,G184,G184
487,489,Formal Criminal Organization,,G184,G184
485,487,Kinship,Brothers,G184,G184
487,488,Kinship,Brothers,G184,G184
487,489,Kinship,Brothers,G184,G184
308,492,Associate/Friendship,Associate,"G16, G27, G38, G58",NONE
308,492,Kinship,brother,"G16, G27, G38, G58",NONE
491,492,Associate/Friendship,Associate,"G16, G27, G38, G58",NONE
491,492,Kinship,brother/ sister,"G16, G27, G38, G58",NONE
492,1389,Associate/Friendship,Associate,"G16, G27, G38, G58",NONE
492,1389,Co-Offenders,btb drug contact in other area,"G16, G27, G38, G58",NONE
492,2028,Associate/Friendship,Associate,"G16, G27, G38, G58",NONE
492,2185,Associate/Friendship,Associate,"G16, G27, G38, G58",NONE
492,2185,Kinship,Cousins,"G16, G27, G38, G58",NONE
492,541,Associate/Friendship,Associate,"G16, G27, G38, G58",G2
492,2132,Co-Offenders,used to be currency courier,"G16, G27, G38, G58","G47, G58, G81"
492,843,Co-Offenders,face charges in Alberta,"G16, G27, G38, G58",G58
492,853,Co-Offenders,"charged  with trafficking, & conspiracy to traffic in a controlled substance","G16, G27, G38, G58",G58
492,642,Co-Offenders,face charges in Alberta,"G16, G27, G38, G58",G58
461,492,Co-Offenders,previously of the Same Cell,"G16, G27, G38, G58",G58
492,655,Co-Offenders,Same Cell,"G16, G27, G38, G58",G58
492,894,Co-Offenders,Same Cell,"G16, G27, G38, G58",G58
492,1544,Co-Offenders,Same Cell,"G16, G27, G38, G58",G58
492,1568,Co-Offenders,Same Cell,"G16, G27, G38, G58",G58
492,1589,Co-Offenders,Same Cell,"G16, G27, G38, G58",G58
492,1804,Co-Offenders,Same Cell,"G16, G27, G38, G58",G58
492,2104,Co-Offenders,Same Cell,"G16, G27, G38, G58",G58
492,1310,Co-Offenders,"trafficking, & conspiracy to traffic in a controlled substance","G16, G27, G38, G58",G58
492,1383,Co-Offenders,"trafficking, & conspiracy to traffic in a controlled substance","G16, G27, G38, G58",G58
492,1590,Co-Offenders,"trafficking, & conspiracy to traffic in a controlled substance","G16, G27, G38, G58",G58
492,565,Co-Offenders,used to transport contraband,"G16, G27, G38, G58",G58
492,979,Co-Offenders,cocaine importation,"G16, G27, G38, G58","G58, G113"
492,2020,Co-Offenders,cocaine importation,"G16, G27, G38, G58","G58, G113"
492,1770,Associate/Friendship,Associate,"G16, G27, G38, G58",G9
497,1244,Associate/Friendship,Associate,G59,NONE
497,1309,Associate/Friendship,Associate,G59,NONE
496,497,Co-Offenders,Same Cell,G59,G59
497,859,Co-Offenders,Same Cell,G59,G59
248,497,Co-Offenders,,G59,G59
497,1510,Associate/Friendship,Associate,G59,"G59, G94"
497,1011,Co-Offenders,Same Cell,G59,"G59, G94"
497,1510,Co-Offenders,have been criminally active together since the early 1970's,G59,"G59, G94"
497,498,Kinship,Father/Son,G59,"G59, G94"
499,1610,Legitimate,sold business to 1613,"G60, G107",NONE
38,499,Co-Offenders,Same Cell,"G60, G107","G55, G60, G107"
499,1320,Associate/Friendship,close and trusted associate,"G60, G107",G60
173,499,Co-Offenders,Same Cell,"G60, G107",G60
174,499,Co-Offenders,Same Cell,"G60, G107",G60
204,499,Co-Offenders,Same Cell,"G60, G107",G60
288,499,Co-Offenders,Same Cell,"G60, G107",G60
499,563,Co-Offenders,Same Cell,"G60, G107",G60
499,918,Co-Offenders,Same Cell,"G60, G107",G60
499,1039,Co-Offenders,Same Cell,"G60, G107",G60
499,1320,Co-Offenders,Same Cell,"G60, G107",G60
499,1497,Co-Offenders,Same Cell,"G60, G107",G60
499,1628,Co-Offenders,Same Cell,"G60, G107",G60
499,1699,Co-Offenders,Same Cell,"G60, G107",G60
499,2133,Co-Offenders,Same Cell,"G60, G107",G60
173,499,Formal Criminal Organization,,"G60, G107",G60
499,1039,Formal Criminal Organization,,"G60, G107",G60
499,1497,Formal Criminal Organization,,"G60, G107",G60
499,1306,Co-Offenders,Same Cell,"G60, G107","G60, G110"
499,1306,Formal Criminal Organization,,"G60, G107","G60, G110"
499,806,Co-Offenders,marihuana drop,"G60, G107","G60, G90, G107"
64,502,Associate/Friendship,Former Associate,G123,NONE
475,502,Associate/Friendship,Associate,G123,NONE
502,518,Associate/Friendship,Associate,G123,NONE
502,527,Associate/Friendship,Former Associate,G123,NONE
502,832,Associate/Friendship,Associate,G123,NONE
502,1013,Associate/Friendship,Former Associate,G123,NONE
502,1374,Associate/Friendship,Associate,G123,NONE
502,1374,Co-Offenders,btb main supplier of dial-a-dope operation,G123,NONE
502,1443,Associate/Friendship,Former Associate,G123,NONE
502,1446,Associate/Friendship,Former Associate,G123,NONE
502,1446,Co-Offenders,murder/  manslaughter,G123,NONE
502,1472,Associate/Friendship,Associate,G123,NONE
502,1512,Associate/Friendship,Former Associate,G123,NONE
502,1650,Associate/Friendship,Former Associate,G123,NONE
502,1742,Associate/Friendship,Associate,G123,NONE
502,1742,Co-Offenders,bt provide drug lines with guns & drugs,G123,NONE
502,1843,Associate/Friendship,Associate,G123,NONE
502,1995,Associate/Friendship,Associate,G123,NONE
502,2005,Associate/Friendship,Associate,G123,NONE
502,2087,Associate/Friendship,Associate,G123,NONE
502,2087,Co-Offenders,bt provide drug lines with guns & drugs,G123,NONE
54,502,Associate/Friendship,Associate,G123,G123
502,558,Associate/Friendship,Associate,G123,G123
502,1513,Associate/Friendship,Former Associate,G123,G123
502,503,Co-Offenders,Same Cell,G123,G123
502,560,Co-Offenders,Same Cell,G123,G123
502,719,Co-Offenders,Same Cell,G123,G123
502,791,Co-Offenders,Same Cell,G123,G123
502,792,Co-Offenders,Same Cell,G123,G123
502,1042,Co-Offenders,Same Cell,G123,G123
502,1317,Co-Offenders,Same Cell,G123,G123
502,1963,Co-Offenders,Same Cell,G123,G123
502,2144,Co-Offenders,Same Cell,G123,G123
502,503,Kinship,brother,G123,G123
502,1647,Associate/Friendship,Former Associate,G123,G65
18,502,Negative/Enemies,a rift between the two parties,G123,"G73, G131"
503,560,Co-Offenders,seizure of drugs,G123,G123
503,1317,Co-Offenders,seizure of drugs,G123,G123
506,2041,Co-Offenders,acted as a drug courier,G120,NONE
510,990,Associate/Friendship,associate,G66,NONE
510,990,Co-Offenders,btb members of a gang,G66,NONE
510,752,Co-Offenders,bt pay a “tax” to 754,G66,"G23, G39, G41, G66, G89"
510,1350,Co-Offenders,bt pay a “tax” to 1353,G66,"G23, G41, G66, G89"
67,512,Negative/Enemies,enemy,G126,NONE
113,512,Negative/Enemies,enemy,G126,NONE
512,1014,Associate/Friendship,Associate,G126,NONE
512,1196,Co-Offenders,Same Cell,G126,"G121, G126"
120,512,Co-Offenders,Same Cell,G126,G126
512,671,Co-Offenders,Same Cell,G126,G126
512,716,Co-Offenders,Same Cell,G126,G126
512,904,Co-Offenders,Same Cell,G126,G126
512,957,Co-Offenders,Same Cell,G126,G126
512,969,Co-Offenders,Same Cell,G126,G126
512,1738,Co-Offenders,Same Cell,G126,G126
512,1740,Co-Offenders,bt install compartments in vehicles for smuggling,G126,G126
513,568,Associate/Friendship,Associate,"G61, G134",NONE
